,id,county,state_pm,abs_pm,latitude,longitude,lanes
1987,403205,81,5.7,407.88699999999994,37.490897,-122.21776399999999,1
1988,403206,81,5.71,407.897,37.490966,-122.217925,1
1989,403207,81,5.71,407.897,37.490966,-122.217925,2
1990,403209,81,5.67,407.89300000000003,37.490595,-122.217518,3
1991,403211,41,9.94,451.213,37.961589000000004,-122.50978400000001,1
1992,403212,41,9.94,451.213,37.961589000000004,-122.50978400000001,2
1993,403213,41,9.93,451.20300000000003,37.961458,-122.50971000000001,1
1994,403214,95,0.37,57.537,38.043006,-122.124812,1
1995,403218,1,29.4,45.583999999999996,37.690954,-122.07398799999999,1
1996,403219,1,29.4,45.583999999999996,37.690954,-122.07398799999999,5
1997,403220,1,29.27,45.302,37.690595,-122.07161699999999,1
1998,403221,1,29.27,45.45399999999999,37.691024,-122.07163500000001,1
1999,403222,1,29.27,45.302,37.690595,-122.07161699999999,3
2000,403223,1,29.27,45.302,37.690595,-122.07161699999999,5
2001,403224,85,2.75,2.75,37.349517,-121.91728,2
2002,403225,85,2.75,2.75,37.349517,-121.91728,3
2003,403226,1,4.05,13.96,37.514883000000005,-121.94009299999999,5
2004,403227,1,17.51,33.542,37.701267,-121.864103,6
2005,403228,1,17.51,33.694,37.701495,-121.86405900000001,6
2006,403235,85,7.58,7.57,37.433785,-121.88830700000001,1
2007,403236,85,7.58,7.57,37.433785,-121.88830700000001,1
2008,403237,85,7.58,7.57,37.433785,-121.88830700000001,5
2009,403238,85,8.04,8.03,37.440283,-121.890041,1
2010,403239,85,8.04,8.03,37.440283,-121.890041,1
2011,403240,85,8.04,8.03,37.440283,-121.890041,5
2012,403241,85,8.49,8.48,37.446721999999994,-121.891377,1
2013,403242,85,8.49,8.48,37.446721999999994,-121.891377,1
2014,403243,85,8.49,8.48,37.446721999999994,-121.891377,4
2015,403244,85,8.73,8.72,37.449973,-121.891948,3
2016,403245,85,8.73,8.72,37.450086,-121.89236799999999,5
2017,403246,1,0.58,10.505999999999998,37.471715,-121.909504,3
2018,403247,1,0.58,10.49,37.471574,-121.909912,5
2019,403250,1,1.93,11.856,37.489989,-121.917822,3
2020,403251,1,1.93,11.84,37.489832,-121.91827099999999,5
2021,403254,1,2.28,12.19,37.494036,-121.92180800000001,5
2022,403255,1,2.28,12.206,37.494134,-121.921456,1
2023,403256,1,2.28,12.206,37.494134,-121.921456,1
2024,403257,1,2.28,12.206,37.494134,-121.921456,4
2025,403258,81,17.53,419.717,37.598847,-122.374424,5
2026,403259,81,17.53,419.75300000000004,37.598721999999995,-122.37472,5
2027,403260,81,13.54,415.727,37.571801,-122.314844,2
2028,403261,81,13.54,415.727,37.571801,-122.314844,4
2029,403262,81,13.54,415.76300000000003,37.571692,-122.314996,4
2030,403263,85,2.72,2.72,37.349102,-121.91756299999999,2
2031,403264,85,2.72,2.72,37.349229,-121.917686,2
2032,403265,85,2.72,2.72,37.349229,-121.917686,3
2033,403266,41,4.07,75.712,37.95535,-122.5003,3
2034,403267,13,3.67,3.625,38.00858,-122.208422,2
2035,403270,97,34.4,503.095,38.602528,-122.866119,2
2036,403271,97,40.3,509.085,38.683676,-122.88066599999999,2
2037,403272,13,10.19,23.523000000000003,38.016727,-122.267886,1
2038,403273,13,10.2,23.533,38.016757,-122.267652,2
2039,403276,13,11.273,24.605999999999998,38.029324,-122.255991,4
2040,403277,13,12.76,26.093000000000004,38.045274,-122.238047,1
2041,403278,13,12.76,26.093000000000004,38.045336,-122.23768999999999,2
2042,403279,1,2.1,0.253,37.827864,-122.26700000000001,2
2043,403280,1,2.1,0.253,37.827864,-122.26700000000001,3
2044,403286,81,14.28,416.50300000000004,37.579812,-122.32383100000001,1
2045,403287,81,14.74,416.92699999999996,37.584932,-122.329148,2
2046,403288,81,14.93,417.11699999999996,37.586467999999996,-122.331956,2
2047,403289,81,16.56,418.74699999999996,37.589909999999996,-122.36079699999999,2
2048,403290,81,16.49,418.713,37.589175,-122.359999,2
2049,403291,81,16.63,418.853,37.590445,-122.36198999999999,1
2050,403292,81,16.64,418.86300000000006,37.590538,-122.36213000000001,1
2051,403293,81,16.64,418.86300000000006,37.590538,-122.36213000000001,1
2052,403294,81,16.64,418.827,37.590637,-122.36193,1
2053,403295,81,16.63,418.81699999999995,37.590546,-122.36178799999999,1
2054,403300,1,19.16,29.217,37.695811,-121.92086200000001,1
2055,403303,97,9.5,477.534,38.290369,-122.694299,2
2056,403305,13,12.66,25.993000000000002,38.044364,-122.239069,1
2057,403306,13,12.66,25.993000000000002,38.044315000000005,-122.239419,1
2058,403311,81,5.77,407.957,37.491388,-122.21888200000001,2
2059,403312,41,12.44,453.045,37.991112,-122.529804,5
2060,403313,41,12.44,453.713,37.991151,-122.529622,6
2061,403314,41,11.85,452.455,37.984302,-122.523394,4
2062,403315,41,11.85,453.12300000000005,37.984333,-122.52321200000002,5
2063,403316,41,11.41,452.015,37.978421000000004,-122.520802,4
2064,403317,41,11.41,452.68300000000005,37.9784,-122.52051999999999,5
2065,403318,81,6.03,28.037,37.453878,-122.28392,4
2066,403319,81,6.03,28.037,37.45368,-122.284145,4
2067,403320,81,15.01,37.556,37.556776,-122.38004,4
2068,403321,81,15.01,37.556,37.556566,-122.380222,4
2069,403322,81,18.64,41.18600000000001,37.597201,-122.420373,1
2070,403323,81,18.61,41.156000000000006,37.596885,-122.420006,4
2071,403324,81,18.61,41.156000000000006,37.596664000000004,-122.420151,4
2072,403325,81,23.98,46.52,37.660583,-122.46434099999999,1
2073,403326,81,24.02,46.56,37.661131,-122.465151,1
2074,403327,81,23.88,46.42,37.659508,-122.46315,4
2075,403328,81,23.88,46.42,37.659478,-122.463677,4
2076,403329,85,10.47,23.023000000000003,37.270267,-121.947353,3
2077,403330,1,7.52,17.577,37.555189,-121.916278,1
2078,403331,1,7.52,17.577,37.555189,-121.916278,1
2079,403332,1,7.52,17.577,37.555189,-121.916278,4
2080,403333,1,8.3,18.357,37.562098999999996,-121.90559099999999,1
2081,403334,1,8.3,18.357,37.562098999999996,-121.90559099999999,5
2082,403335,1,9.7,19.757,37.574508,-121.88548700000001,1
2083,403336,1,9.7,19.757,37.574508,-121.88548700000001,1
2084,403337,1,9.7,19.757,37.574508,-121.88548700000001,4
2085,403338,1,9.96,20.017,37.576,-121.881123,4
2086,403339,1,10.92,20.976999999999997,37.587334000000006,-121.871779,1
2087,403340,1,10.89,20.947,37.586937,-121.87198899999999,4
2088,403341,1,11.83,21.886999999999997,37.599622,-121.873275,1
2089,403342,1,11.64,21.697,37.596913,-121.873497,2
2090,403343,1,11.66,21.717,37.597196999999994,-121.873567,3
2091,403344,1,15.39,25.447,37.647234999999995,-121.891807,1
2092,403345,1,15.34,25.397,37.646676,-121.891218,1
2093,403346,1,15.34,25.397,37.646676,-121.891218,3
2094,403347,1,16.7,26.756999999999998,37.662002,-121.906857,1
2095,403348,1,16.7,26.756999999999998,37.662002,-121.906857,1
2096,403349,1,16.7,26.756999999999998,37.662002,-121.906857,3
2097,403350,1,19.37,29.427,37.698716,-121.922017,1
2098,403351,1,19.5,29.557,37.700521,-121.922721,2
2099,403352,1,19.38,29.436999999999998,37.698854,-121.922072,3
2100,403382,41,4.2,75.842,37.956819,-122.501834,1
2101,403390,1,14.18,30.364,37.700935,-121.803366,2
2102,403391,1,14.14,30.324,37.700926,-121.802636,5
2103,403392,1,14.02,30.204,37.700917,-121.800445,3
2104,403393,1,14.07,30.254,37.700919,-121.80135800000001,4
2105,403394,1,13.85,30.034000000000002,37.700896,-121.79734199999999,2
2106,403395,1,14.16,30.191999999999997,37.700683000000005,-121.80296799999999,2
2107,403396,1,14.16,30.191999999999997,37.700683000000005,-121.80296799999999,5
2108,403397,1,14.34,30.372,37.700719,-121.806253,2
2109,403398,1,14.03,30.061999999999998,37.700657,-121.800596,3
2110,403399,1,14.08,30.112,37.700666,-121.80150800000001,5
2111,403400,85,1.29,1.29,37.328484,-121.870843,2
2112,403401,85,1.29,1.29,37.328484,-121.870843,4
2113,403402,85,1.29,1.29,37.328720000000004,-121.870796,5
2114,403403,85,1.52,1.52,37.327807,-121.874899,2
2115,403404,85,1.52,1.52,37.327807,-121.874899,4
2116,403405,85,2.01,2.01,37.32592,-121.88331399999998,1
2117,403406,85,2.01,2.01,37.32592,-121.88331399999998,5
2118,403407,85,2.44,2.44,37.324015,-121.89067299999999,1
2119,403408,85,2.45,2.45,37.323982,-121.89085,2
2120,403409,85,2.44,2.44,37.324015,-121.89067299999999,5
2121,403410,85,2.84,2.84,37.32243,-121.89764,1
2122,403411,85,2.84,2.84,37.32243,-121.89764,1
2123,403412,85,2.84,2.84,37.32243,-121.89764,4
2124,403413,85,3.92,3.92,37.314844,-121.913648,2
2125,403414,85,3.92,3.92,37.314844,-121.913648,4
2126,403415,85,3.92,3.92,37.314844,-121.913648,1
2127,403416,85,3.94,3.94,37.314945,-121.91398799999999,1
2128,403417,85,4.38,4.38,37.316765999999994,-121.921548,1
2129,403418,85,4.38,4.38,37.316765999999994,-121.921548,2
2130,403419,85,4.38,4.38,37.316765999999994,-121.921548,4
2131,403425,95,33.46,60.927,38.42476,-121.886025,3
2132,403426,95,33.46,60.927,38.424813,-121.88628100000001,3
2133,403429,1,3.68,8.99,37.836566,-122.29613799999998,1
2134,403430,1,3.68,8.99,37.835812,-122.29536200000001,4
2135,403453,95,21.1,48.583,38.297681,-122.033827,2
2136,403454,95,21.01,48.493,38.296378999999995,-122.03386200000001,2
2137,403455,95,21.01,48.493,38.296378999999995,-122.03386200000001,4
2138,403456,85,4.54,4.54,37.316969,-121.924481,1
2139,403458,13,11.669,25.002,38.033961,-122.25163300000001,4
2140,403459,13,11.665999999999999,24.999000000000002,38.033934,-122.25188700000001,4
2141,403460,13,12.43,25.763,38.042156,-122.242272,4
2142,403461,13,12.437000000000001,25.77,38.042178,-122.242478,4
2143,403465,87,17.21,368.50800000000004,36.986035,-122.024092,4
2144,403471,87,5.45,5.45,37.06113,-122.004466,2
2145,403475,87,5.45,5.45,37.061194,-122.004672,2
2146,403524,77,11.71,12.306,37.703392,-121.50896200000001,2
2147,403525,77,11.71,12.306,37.703668,-121.508801,2
2148,403710,1,2.28,12.19,37.494036,-121.92180800000001,1
2149,403719,1,2.28,12.19,37.494036,-121.92180800000001,2
2150,403744,69,59.5,71.488,36.943913,-121.50288700000002,1
2151,403745,69,59.5,71.488,36.943913,-121.50288700000002,1
2152,403901,81,25.1,47.64,37.675831,-122.47023600000001,1
2153,403902,81,27.01,49.55,37.702855,-122.47209299999999,3
2154,403903,81,27.01,49.55,37.702855,-122.47209299999999,2
2155,403904,81,21.96,44.504,37.638284000000006,-122.44098100000001,4
2156,403905,81,21.96,44.504,37.638284000000006,-122.44098100000001,2
2157,403906,81,22.58,45.12,37.644736,-122.448925,4
2158,403907,81,22.56,45.1,37.644515000000006,-122.44868400000001,2
2159,403908,81,24.11,46.65,37.662372999999995,-122.465652,4
2160,403909,81,24.11,46.65,37.662372999999995,-122.465652,2
2161,403910,81,25.1,47.64,37.675831,-122.47023600000001,4
2162,403946,13,10.806,24.139,38.023821999999996,-122.261076,4
2163,403976,85,8.92,21.473000000000003,37.249891,-121.959126,1
2164,403979,85,8.92,21.473000000000003,37.249976000000004,-121.959331,2
2165,403981,85,8.92,21.473000000000003,37.249976000000004,-121.959331,1
2166,403982,85,9.4,21.953000000000003,37.2563,-121.95555900000001,1
2167,403984,13,7.76,12.107999999999999,37.897587,-122.094474,1
2168,403985,13,7.78,12.128,37.8976,-122.09411000000001,2
2169,403986,13,8.95,13.298,37.896384999999995,-122.07422700000001,1
2170,403987,13,8.95,13.298,37.896384999999995,-122.07422700000001,2
2171,403998,1,4.387,9.697000000000001,37.846189,-122.29819199999999,5
2172,404002,95,5.46,32.931999999999995,38.136531,-122.22158300000001,3
2173,404017,85,6.7,6.7,37.344411,-121.902181,2
2174,404028,85,6.7,6.69,37.344302,-121.902123,3
2175,404350,13,19.39,19.124000000000002,38.020561,-121.954311,4
2176,404353,13,23.18,22.861,38.016161,-121.88686299999999,3
2177,404354,13,20.06,19.794,38.018708000000004,-121.941653,2
2178,404355,13,20.06,19.794,38.018708000000004,-121.941653,1
2179,404356,13,4.9,5.199,38.015867,-122.18266399999999,2
2180,404358,13,19.39,19.058,38.020928999999995,-121.954613,4
2181,404360,13,20.06,19.727999999999998,38.019098,-121.942678,5
2182,404361,13,20.06,19.727999999999998,38.019098,-121.942678,1
2183,404365,87,12.4,12.4,37.141139,-121.98489,2
2184,404370,85,12.46,25.013,37.296028,-121.939132,4
2185,404378,85,8.92,21.473000000000003,37.249976000000004,-121.959331,3
2186,404381,1,5.47,3.623,37.851048,-122.222784,4
2187,404385,1,5.47,3.623,37.850809999999996,-122.223193,4
2188,404388,95,2.95,30.421999999999997,38.101812,-122.229656,3
2189,404390,95,3.98,31.451999999999998,38.116649,-122.230024,3
2190,404391,95,16.9,44.383,38.247249,-122.074294,5
2191,404392,13,6.2,19.533,37.979209000000004,-122.31734099999998,2
2192,404400,1,1.43,6.74,37.822124,-122.32363500000001,6
2193,404401,13,13.502,26.835,38.052578999999994,-122.227498,3
2194,404402,13,10.79,24.123,38.023633000000004,-122.261248,1
2195,404403,13,10.79,24.123,38.023633000000004,-122.261248,1
2196,404405,13,6.1,19.433,37.977848,-122.317922,1
2197,404407,13,13.527000000000001,26.86,38.052683,-122.22760500000001,4
2198,404408,95,2.81,30.281999999999996,38.099841999999995,-122.229874,3
2199,404409,95,3.98,31.451999999999998,38.116679,-122.23022399999999,3
2200,404410,95,4.37,31.842,38.122301,-122.23023799999999,3
2201,404411,95,4.62,32.092,38.125698,-122.22871799999999,3
2202,404413,95,17.09,44.573,38.248687,-122.071376,5
2203,404415,1,1.22,6.53,37.821688,-122.327712,5
2204,404416,1,1.43,6.74,37.822342,-122.323875,5
2205,404430,85,0.11,0.11,37.241636,-121.767999,2
2206,404431,85,0.81,0.81,37.240325,-121.78206200000001,2
2207,404432,85,0.57,0.57,37.24082,-121.77869299999999,2
2208,404434,85,12.07,12.245999999999999,37.265521,-121.98154,3
2209,404435,85,17.96,18.136,37.326592,-122.050852,3
2210,404438,85,0.22,0.22,37.241688,-121.772849,2
2211,404439,85,0.22,0.22,37.241688,-121.772849,3
2212,404442,85,0.1,0.1,37.241444,-121.769405,1
2213,404443,85,0.1,0.1,37.241625,-121.7675,2
2214,404444,85,12.07,12.245999999999999,37.265311,-121.98169399999999,3
2215,404448,85,0.22,0.22,37.241502000000004,-121.772811,3
2216,404449,85,0.22,0.22,37.241502000000004,-121.772811,1
2217,404451,85,1.23,1.23,37.27263,-121.862544,3
2218,404452,85,2.12,2.12,37.284773,-121.867709,2
2219,404453,85,4.0,4.0,37.309111,-121.88259599999999,2
2220,404461,85,4.0,3.99,37.309012,-121.88251799999999,2
2221,404462,85,1.24,1.23,37.272658,-121.86255600000001,3
2222,404513,85,27.22,376.491,37.245818,-121.775473,1
2223,404517,85,42.08,391.717,37.382585999999996,-121.965617,1
2224,404519,85,28.79,378.423,37.26409,-121.80081100000001,4
2225,404520,81,24.77,426.957,37.689372999999996,-122.39053899999999,4
2226,404521,85,42.08,391.717,37.382585999999996,-121.965617,4
2227,404522,85,46.48,396.11699999999996,37.402071,-122.041627,4
2228,404528,75,0.17,428.464,37.710864,-122.39541200000001,4
2229,404529,81,0.04,402.227,37.453194,-122.128273,4
2230,404531,81,5.83,408.017,37.491812,-122.219838,5
2231,404532,81,6.2,408.38699999999994,37.49432,-122.22580400000001,5
2232,404533,81,1.44,403.62699999999995,37.46526,-122.14884099999999,4
2233,404534,81,2.31,404.49699999999996,37.472753999999995,-122.161627,5
2234,404535,85,28.79,378.423,37.26409,-121.80081100000001,2
2235,404536,85,42.08,391.717,37.382585999999996,-121.965617,2
2236,404545,85,26.78,376.087,37.241836,-121.769232,2
2237,404546,85,26.79,376.097,37.241919,-121.76938,2
2238,404547,85,27.22,376.527,37.245551,-121.775718,4
2239,404548,85,27.22,376.527,37.245551,-121.775718,2
2240,404550,85,28.79,378.459,37.263895,-121.80103999999999,2
2241,404551,85,44.87,394.543,37.395734000000004,-122.01348899999999,1
2242,404552,85,47.65,397.32300000000004,37.406628000000005,-122.062152,1
2243,404553,85,44.87,394.543,37.395734000000004,-122.01348899999999,4
2244,404554,85,46.48,396.153,37.401893,-122.041683,4
2245,404558,81,0.05,402.273,37.45312,-122.128551,4
2246,404559,81,1.44,403.663,37.465121,-122.148973,4
2247,404560,81,2.31,404.533,37.472595,-122.161772,5
2248,404561,85,51.89,401.56300000000005,37.445696000000005,-122.119856,4
2249,404563,85,51.95,401.62300000000005,37.446362,-122.12054599999999,4
2250,404565,85,44.87,394.543,37.395734000000004,-122.01348899999999,2
2251,404566,85,51.89,401.56300000000005,37.445696000000005,-122.119856,3
2252,404569,75,0.17,428.5,37.710838,-122.395652,4
2253,404572,81,4.69,406.913,37.486799,-122.200441,5
2254,404573,81,5.83,408.05300000000005,37.49171,-122.22004199999999,5
2255,404574,81,6.2,408.423,37.494153999999995,-122.22596399999999,5
2256,404575,81,24.77,426.99300000000005,37.689407,-122.390851,4
2257,404583,77,2.38,3.31,37.74122,-121.513181,4
2258,404585,85,3.85,3.907,37.406298,-122.011605,3
2259,404586,85,3.85,3.907,37.406475,-122.01162099999999,3
2260,404617,75,0.82,50.781000000000006,37.711252,-122.454834,4
2261,404618,75,1.52,51.481,37.719431,-122.44825900000001,4
2262,404640,85,10.39,11.772,37.333614000000004,-122.049627,4
2263,404647,75,0.82,50.793,37.711346999999996,-122.455028,4
2264,404648,75,1.52,51.493,37.719675,-122.448467,4
2265,404668,1,2.7,0.853,37.836532,-122.265822,4
2266,404671,13,22.23,53.895,38.005708,-122.082669,1
2267,404683,13,13.32,44.812,37.889161,-122.057599,5
2268,404684,13,16.8,48.292,37.932612,-122.06008600000001,6
2269,404687,13,22.23,53.895,38.005708,-122.082669,4
2270,404689,13,22.7,54.365,38.010870000000004,-122.088293,4
2271,404690,13,23.0,54.665,38.014321,-122.091647,4
2272,404692,95,1.85,59.883,38.074753,-122.12233799999998,2
2273,404694,13,14.1,45.592,37.89526,-122.06958300000001,3
2274,404695,13,16.4,47.891999999999996,37.926821999999994,-122.060446,4
2275,404696,13,16.81,48.302,37.932757,-122.060083,4
2276,404703,13,16.41,47.902,37.926965,-122.06043100000001,1
2277,404704,13,16.8,48.292,37.932612,-122.06008600000001,1
2278,404705,13,14.1,45.592,37.89526,-122.06958300000001,2
2279,404706,13,16.4,47.891999999999996,37.926821999999994,-122.060446,2
2280,404707,13,16.81,48.302,37.932757,-122.060083,1
2281,404708,13,22.7,54.365,38.010870000000004,-122.088293,1
2282,404709,95,1.85,59.988,38.074908,-122.12241999999999,2
2283,404721,13,22.7,54.415,38.010892999999996,-122.08851899999999,1
2284,404726,13,16.4,47.919,37.926586,-122.060778,4
2285,404727,13,22.23,53.945,38.005705999999996,-122.08291399999999,4
2286,404728,13,22.43,54.145,38.007901000000004,-122.085323,4
2287,404729,13,22.7,54.415,38.010892999999996,-122.08851899999999,4
2288,404730,13,23.0,54.715,38.014340000000004,-122.091872,4
2289,404736,13,22.43,54.145,38.007901000000004,-122.085323,1
2290,404745,95,7.37,6.688,38.092441,-122.233538,3
2291,404746,1,32.3,42.527,37.802828999999996,-122.28651599999999,4
2292,404753,85,38.37,388.00699999999995,37.364689,-121.90298899999999,5
2293,404759,85,4.13,4.13,37.365167,-121.901551,4
2294,404761,1,32.3,42.527,37.802638,-122.28658600000001,4
2295,404873,13,20.26,19.994,38.018714,-121.938703,4
2296,404877,13,20.26,19.928,38.019108,-121.93900500000001,4
2297,404883,75,8.24,4.7,37.814051,-122.359471,5
2298,404884,75,8.45,4.91,37.815201,-122.355938,5
2299,404885,75,8.63,5.09,37.816129,-122.352728,5
2300,404886,75,8.32,4.78,37.814439,-122.357984,5
2301,404887,75,8.73,5.19,37.816738,-122.35122700000001,5
2302,404888,1,0.07,5.38,37.817784,-122.34803000000001,5
2303,404889,1,0.17,5.48,37.818296999999994,-122.34613600000002,5
2304,404890,1,0.36,5.67,37.819266999999996,-122.343098,5
2305,404891,75,8.83,5.29,37.817238,-122.349345,5
2306,404892,1,0.46,5.77,37.819507,-122.34108,5
2307,404893,1,0.56,5.87,37.819855,-122.33953000000001,5
2308,404894,1,0.66,5.97,37.820069000000004,-122.337488,5
2309,404895,1,0.84,6.15,37.820638,-122.334519,5
2310,404896,75,8.1,4.56,37.813047,-122.36157,5
2311,404897,1,0.91,6.22,37.820771,-122.332998,5
2312,404898,1,1.06,6.37,37.821191999999996,-122.330304,5
2313,404899,1,1.15,6.46,37.821409,-122.32868,5
2314,404905,75,8.63,5.09,37.816189,-122.35290900000001,5
2315,404906,75,8.73,5.19,37.816684,-122.351037,5
2316,404907,75,8.82,5.28,37.817231,-122.349713,5
2317,404908,1,0.07,5.38,37.817739,-122.347825,5
2318,404909,1,0.17,5.48,37.81834,-122.346347,5
2319,404910,1,0.36,5.67,37.819207,-122.342869,5
2320,404911,1,0.46,5.77,37.819575,-122.34132,5
2321,404912,1,0.56,5.87,37.819788,-122.339284,5
2322,404913,1,0.69,6.0,37.820219,-122.337204,5
2323,404914,1,0.84,6.15,37.820574,-122.334255,5
2324,404915,1,0.91,6.22,37.82083,-122.333266,5
2325,404916,1,1.06,6.37,37.821241,-122.330579,5
2326,404917,1,1.15,6.46,37.821490000000004,-122.32896699999999,5
2327,404918,75,8.02,4.48,37.812318,-122.362743,5
2328,404919,75,8.06,4.52,37.812723,-122.36223100000001,1
2329,404920,75,8.13,4.59,37.813382,-122.361274,5
2330,404921,75,8.24,4.7,37.814005,-122.359342,5
2331,404922,75,8.34,4.8,37.814597,-122.35778700000002,5
2332,404923,75,8.43,4.89,37.815028000000005,-122.35611399999999,5
2333,405024,13,0.72,64.694,37.905896999999996,-122.31891,3
2334,405029,13,0.28,64.25399999999999,37.900628000000005,-122.314601,3
2335,405030,13,0.72,64.624,37.90599,-122.31873999999999,3
2336,405034,13,0.28,64.184,37.900653999999996,-122.31436599999999,3
2337,405046,13,12.78,12.488,37.995123,-122.06791399999999,2
2338,405047,13,12.78,12.488,37.995123,-122.06791399999999,1
2339,405050,13,14.9,14.568,38.00796,-122.03241299999999,2
2340,405140,41,19.1,460.37300000000005,38.080244,-122.54626599999999,1
2341,405141,41,18.76,460.033,38.076333,-122.54236999999999,2
2342,405149,41,19.0,459.605,38.078947,-122.545253,1
2343,405150,41,19.23,459.835,38.081497999999996,-122.547963,1
2344,405248,41,19.24,460.51300000000003,38.081799,-122.547922,2
2345,405259,41,18.77,459.375,38.076339000000004,-122.54265900000001,3
2346,405269,13,18.56,18.294,38.023365999999996,-121.968953,4
2347,405270,13,13.78,13.514000000000001,38.001389,-122.050932,2
2348,405271,13,18.96,18.694000000000003,38.022046,-121.96198999999999,1
2349,405274,13,18.56,18.227999999999998,38.023804999999996,-121.969427,4
2350,405275,13,18.94,18.608,38.022488,-121.962645,4
2351,405276,13,18.78,18.448,38.023047999999996,-121.96550400000001,4
2352,405279,85,7.7,20.253,37.235009000000005,-121.97043000000001,2
2353,405281,85,7.7,20.253,37.235056,-121.970625,2
2354,405323,81,7.33,8.056000000000001,37.507076,-122.338323,1
2355,405324,81,7.34,8.066,37.507109,-122.338144,1
2356,405356,81,7.33,8.056000000000001,37.507265000000004,-122.338394,1
2357,405357,81,7.34,8.066,37.507295,-122.338218,2
2358,405367,41,19.59,460.86300000000006,38.085671999999995,-122.552052,4
2359,405368,41,20.02,461.293,38.090439,-122.557074,2
2360,405369,41,20.05,461.32300000000004,38.090765000000005,-122.557424,4
2361,405371,41,22.1,463.37300000000005,38.119079,-122.565146,2
2362,405372,41,20.98,462.25300000000004,38.10325,-122.56161000000002,1
2363,405373,41,21.06,462.333,38.10438,-122.56185500000001,4
2364,405374,41,21.23,462.50300000000004,38.106734,-122.562684,4
2365,405375,41,21.23,462.50300000000004,38.106734,-122.562684,1
2366,405376,41,21.84,463.11300000000006,38.115365000000004,-122.564594,1
2367,405377,41,21.91,463.18300000000005,38.116364000000004,-122.56475,4
2368,405384,41,22.1,463.37300000000005,38.119079,-122.565146,3
2369,405385,41,20.34,461.61300000000006,38.094103000000004,-122.560474,2
2370,405386,41,20.34,461.61300000000006,38.094103000000004,-122.560474,4
2371,405389,41,19.59,460.195,38.085479,-122.552218,4
2372,405390,41,20.04,460.645,38.090475,-122.55751000000001,4
2373,405391,41,20.05,460.655,38.090587,-122.557627,3
2374,405394,41,22.1,462.705,38.11891,-122.56543400000001,3
2375,405395,41,21.06,461.665,38.104329,-122.56218100000001,3
2376,405396,41,21.04,461.645,38.104065000000006,-122.562106,2
2377,405397,41,21.25,461.855,38.106916,-122.56306200000002,1
2378,405398,41,21.23,461.835,38.106640999999996,-122.562964,3
2379,405399,41,21.91,462.515,38.116211,-122.56503799999999,3
2380,405404,41,21.91,462.515,38.116211,-122.56503799999999,2
2381,405405,41,20.34,460.945,38.093999,-122.56073300000001,1
2382,405406,41,20.34,460.945,38.093999,-122.56073300000001,4
2383,405407,41,22.11,462.715,38.119052,-122.565455,1
2384,405420,13,2.82,3.0789999999999997,37.997906,-122.038529,1
2385,405421,13,2.81,3.069,37.997771,-122.03856,1
2386,405425,85,2.81,2.81,37.32287,-121.89721899999999,2
2387,405426,85,0.47,0.47,37.335685,-121.858776,1
2388,405428,85,0.48,0.48,37.335596,-121.858919,1
2389,405432,85,2.96,2.96,37.321459999999995,-121.899432,2
2390,405433,85,2.96,2.96,37.321459999999995,-121.899432,2
2391,405444,13,12.54,12.189,37.993908000000005,-122.07206000000001,1
2392,405450,1,3.3,8.61,37.830413,-122.293447,3
2393,405451,1,3.3,8.61,37.830413,-122.293447,2
2394,405529,81,23.42,425.60699999999997,37.670645,-122.39187700000001,1
2395,405569,85,3.54,3.54,37.303458,-121.878143,3
2396,405572,87,16.72,368.061,36.989426,-122.02000600000001,3
2397,405573,87,17.21,368.551,36.98669,-122.02438300000001,3
2398,405575,87,16.72,368.01800000000003,36.989141,-122.019205,3
2399,405580,13,14.9,14.634,38.007657,-122.0321,2
2400,405581,13,30.93,30.482,37.988465000000005,-121.75148600000001,2
2401,405583,13,12.54,12.189,37.993908000000005,-122.07206000000001,2
2402,405585,13,14.9,14.568,38.00796,-122.03241299999999,2
2403,405586,87,12.4,12.4,37.140242,-121.98468600000001,2
2404,405589,1,4.6,9.91,37.849265,-122.298899,5
2405,405590,1,3.68,8.99,37.835812,-122.29536200000001,4
2406,405602,1,4.39,9.7,37.846565000000005,-122.298515,5
2407,405613,85,0.5,0.5,37.262704,-121.85853300000001,2
2408,405617,85,0.5,0.5,37.262704,-121.85853300000001,2
2409,405619,85,2.12,2.11,37.284665000000004,-121.867631,2
2410,405644,81,8.54,9.266,37.520707,-122.331612,2
2411,405673,81,4.69,406.87699999999995,37.486916,-122.20018700000001,5
2412,405679,81,5.71,407.897,37.490966,-122.217925,4
2413,405692,77,2.38,3.31,37.741421,-121.51319299999999,4
2414,405694,1,14.5,14.323,37.690740000000005,-122.09184199999999,3
2415,405696,1,14.5,14.323,37.690459000000004,-122.090275,1
2416,405698,1,14.5,14.323,37.690459000000004,-122.090275,3
2417,405701,85,4.54,4.54,37.316969,-121.924481,5
2418,405706,1,12.47,28.502,37.700967999999996,-121.772462,6
2419,405712,1,41.52,57.75,37.798454,-122.217098,1
2420,405735,1,20.01,30.237,37.683774,-122.127702,1
2421,405742,13,30.51,30.112,37.990365999999995,-121.758604,3
2422,405743,13,30.77,30.372,37.989521999999994,-121.753964,3
2423,405746,13,30.51,30.061999999999998,37.990594,-121.758554,2
2424,405747,13,30.77,30.322,37.989734000000006,-121.753923,2
2425,405754,13,3.75,17.083,37.948085999999996,-122.325699,4
