id,timestamp_,description,area,latitude,longitude,district,freeway,direction,postmile_state,postmile_abs,duration
18497790,2019-01-23 06:32:00,1182-Trfc Collision-No Inj,Hayward FSP,37.645266,-122.093651,4,92,W,6.45,26.0,2.0
18497791,2019-01-23 06:31:00,1125-Traffic Hazard,San Francisco FSP,37.769581,-122.41688500000001,4,101,S,5.516,434.2,3.0
18497792,2019-01-23 06:27:00,1182-Trfc Collision-No Inj,Hayward,37.645266,-122.093651,4,92,W,6.45,26.0,20.0
18497793,2019-01-23 06:26:00,1125-Traffic Hazard,San Francisco,37.769581,-122.41688500000001,4,101,S,5.516,434.2,14.0
18497802,2019-01-23 06:37:00,1183-Trfc Collision-Unkn Inj,Santa Rosa FSP,38.44312,-122.722228,4,101,S,20.851,488.6,10.0
18497803,2019-01-23 06:35:00,1183-Trfc Collision-Unkn Inj,Santa Rosa,38.44312,-122.722228,4,101,S,20.851,488.6,18.0
18497811,2019-01-23 06:41:00,1182-Trfc Collision-No Inj,Hayward,37.637429,-122.09848500000001,4,92,W,R5.873,25.4,49.0
18497828,2019-01-23 06:53:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.922044,-122.061426,4,680,N,16.1,47.56,51.0
18497829,2019-01-23 06:52:00,1182-Trfc Collision-No Inj,Contra Costa,37.922044,-122.061426,4,680,N,16.1,47.56,61.0
18497830,2019-01-23 06:50:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.61847,-122.150649,4,92,W,R2.673,22.2,158.0
18497844,2019-01-23 06:56:00,1179-Trfc Collision-1141 Enrt,Redwood City FSP,37.405775,-122.057397,4,101,N,47.363,397.0,23.0
18497845,2019-01-23 06:55:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.405775,-122.057397,4,101,N,47.363,397.0,24.0
18497851,2019-01-23 06:59:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.994254999999995,-122.296122,4,80,W,7.954,21.3,41.0
18497852,2019-01-23 06:57:00,1182-Trfc Collision-No Inj,Contra Costa,37.994254999999995,-122.296122,4,80,W,7.954,21.3,36.0
18497863,2019-01-23 07:08:00,1125-Traffic Hazard,Redwood City,37.444016999999995,-122.255874,4,280,N,R4.293,26.3,1.0
18497864,2019-01-23 07:07:00,1125-Traffic Hazard,Redwood City,37.507109,-122.338525,4,280,N,10.854,33.4,39.0
18497865,2019-01-23 07:04:00,1125-Traffic Hazard,Redwood City,37.458819,-122.137892,4,101,N,0.713,402.9,122.0
18497877,2019-01-23 07:10:00,1183-Trfc Collision-Unkn Inj,San Jose,37.429308,-121.917824,4,237,W,9.348,9.4,15.0
18497903,2019-01-23 07:25:00,1166-Defective Traffic Signals,Redwood City,37.458306,-122.137374,4,101,S,0.676,402.9,1.0
18497904,2019-01-23 07:23:00,1125-Traffic Hazard,San Jose,37.372618,-121.923345,4,101,S,39.626,389.3,58.0
18497928,2019-01-23 07:34:00,1125-Traffic Hazard,San Jose FSP,37.390097999999995,-121.991977,4,101,N,43.663,393.3,20.0
18497929,2019-01-23 07:33:00,1125-Traffic Hazard,San Jose,37.390097999999995,-121.991977,4,101,N,43.663,393.3,139.0
18497966,2019-01-23 07:52:00,1125-Traffic Hazard,Hayward,37.608711,-122.068184,4,880,S,13.873,24.1,22.0
18497978,2019-01-23 07:55:00,1182-Trfc Collision-No Inj,Oakland FSP,37.921855,-122.35410900000001,4,580,W,R3.353,67.1,84.0
18497991,2019-01-23 08:01:00,1183-Trfc Collision-Unkn Inj,Santa Rosa FSP,38.432377,-122.715974,4,101,S,20.051,487.8,12.0
18498005,2019-01-23 08:08:00,1182-Trfc Collision-No Inj,Dublin,37.720067,-121.65861299999999,4,580,W,R5.958,22.0,19.0
18498006,2019-01-23 08:06:00,1182-Trfc Collision-No Inj,Dublin FSP,37.720067,-121.65861299999999,4,580,W,R5.958,22.0,42.0
18498015,2019-01-23 08:13:00,1182-Trfc Collision-No Inj,Oakland FSP,37.798572,-122.274828,4,880,N,31.573,41.8,44.0
18498028,2019-01-23 08:18:00,1125-Traffic Hazard,Hayward FSP,37.699601,-121.929534,4,580,W,R21.268,37.3,28.0
18498029,2019-01-23 08:16:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.897511,-122.071253,4,680,S,14.316,45.79600000000001,5.0
18498030,2019-01-23 08:15:00,1125-Traffic Hazard,Dublin,37.699601,-121.929534,4,580,W,R21.268,37.3,17.0
18498031,2019-01-23 08:10:00,1182-Trfc Collision-No Inj,Contra Costa,37.897511,-122.071253,4,680,S,14.316,45.79600000000001,30.0
18498044,2019-01-23 08:19:00,1179-Trfc Collision-1141 Enrt,San Jose,37.398245,-122.024101,4,101,N,45.463,395.1,124.0
18498045,2019-01-23 08:17:00,1182-Trfc Collision-No Inj,Marin,37.976867999999996,-122.520702,4,101,S,11.58,451.9,13.0
18498056,2019-01-23 08:29:00,1179-Trfc Collision-1141 Enrt,Santa Rosa FSP,38.272433,-122.67028400000001,4,101,N,8.447,476.4,41.0
18498057,2019-01-23 08:26:00,1183-Trfc Collision-Unkn Inj,Contra Costa FSP,37.988532,-122.067273,4,680,S,20.74,52.452,2.0
18498059,2019-01-23 08:23:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.988532,-122.067273,4,680,S,20.74,52.452,31.0
18498082,2019-01-23 08:38:00,1183-Trfc Collision-Unkn Inj,Contra Costa FSP,37.854862,-122.02922099999999,4,680,N,R10.643,41.97,26.0
18498083,2019-01-23 08:36:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.854862,-122.02922099999999,4,680,N,R10.643,41.97,2.0
18498084,2019-01-23 08:35:00,1125-Traffic Hazard,Oakland,37.930096999999996,-122.32401599999999,4,80,E,2.354,15.7,47.0
18498085,2019-01-23 08:31:00,20002-Hit and Run No Injuries,San Jose,37.318318,-121.88953899999998,4,87,N,4.764,4.7589999999999995,47.0
18498097,2019-01-23 08:44:00,1184-Provide Traffic Control,Redwood City,37.463096,-122.145202,4,101,N,1.213,403.4,0.0
18498098,2019-01-23 08:41:00,1182-Trfc Collision-No Inj,Santa Rosa,38.236834,-122.61983500000001,4,101,S,4.251,472.0,50.0
18498099,2019-01-23 08:40:00,1125-Traffic Hazard,Marin,37.963691,-122.511824,4,101,N,10.876,451.4,1.0
18498108,2019-01-23 08:43:00,1183-Trfc Collision-Unkn Inj,Hayward,37.603428,-122.06414199999999,4,880,N,13.373,23.6,38.0
18498124,2019-01-23 08:52:00,20002-Hit and Run No Injuries,San Jose FSP,37.318318,-121.88953899999998,4,87,N,4.764,4.7589999999999995,0.0
18498129,2019-01-23 08:57:00,1182-Trfc Collision-No Inj,Dublin FSP,37.529978,-121.943278,4,680,S,M5.211,15.187999999999999,1.0
18498131,2019-01-23 08:55:00,1125-Traffic Hazard,San Jose,37.333628000000004,-122.06346200000002,4,280,N,11.218,12.6,43.0
18498142,2019-01-23 09:03:00,1182-Trfc Collision-No Inj,Oakland FSP,37.927978,-122.32287,4,80,W,2.254,15.6,22.0
18498143,2019-01-23 09:02:00,1125-Traffic Hazard,San Jose FSP,37.214999,-121.98817,4,17,S,5.847,18.4,16.0
18498144,2019-01-23 09:01:00,1182-Trfc Collision-No Inj,Oakland,37.927978,-122.32287,4,80,W,2.254,15.6,69.0
18498145,2019-01-23 08:59:00,1125-Traffic Hazard,San Jose FSP,37.317428,-121.90433,4,280,N,R3.4,3.4,3.0
18498146,2019-01-23 08:58:00,1125-Traffic Hazard,San Jose,37.317428,-121.90433,4,280,N,R3.4,3.4,18.0
18498155,2019-01-23 09:09:00,1183-Trfc Collision-Unkn Inj,Marin FSP,38.018595,-122.540231,4,101,S,14.78,455.1,38.0
18498156,2019-01-23 09:07:00,1183-Trfc Collision-Unkn Inj,Marin,38.018595,-122.540231,4,101,S,14.78,455.1,33.0
18498157,2019-01-23 09:05:00,1125-Traffic Hazard,GGFSP,37.842971999999996,-122.25676399999999,4,24,W,R3.447,1.6,0.0
18498158,2019-01-23 09:04:00,1125-Traffic Hazard,Oakland,37.842971999999996,-122.25676399999999,4,24,W,R3.447,1.6,48.0
18498166,2019-01-23 09:13:00,1182-Trfc Collision-No Inj,Oakland FSP,37.777734,-122.167414,4,580,E,R38.334,54.4,13.0
18498167,2019-01-23 09:12:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.956956,-122.05330500000001,4,242,S,L0.2,0.2,23.0
18498168,2019-01-23 09:10:00,1182-Trfc Collision-No Inj,Contra Costa,37.847983,-122.027629,4,680,N,R10.146,41.473,44.0
18498176,2019-01-23 09:14:00,1182-Trfc Collision-No Inj,San Jose,37.397163,-122.04268300000001,4,237,W,2.043,2.1,28.0
18498186,2019-01-23 09:22:00,1125-Traffic Hazard,Redwood City,37.499175,-122.239544,4,101,S,7.076,409.3,32.0
18498187,2019-01-23 09:21:00,1182-Trfc Collision-No Inj,Solano FSP,38.20397,-122.155046,4,80,W,R11.515,39.0,0.0
18498189,2019-01-23 09:18:00,1125-Traffic Hazard,Castro Valley,37.69444,-122.10321,4,580,W,R31.386,47.3,5.0
18498197,2019-01-23 09:27:00,1179-Trfc Collision-1141 Enrt,Dublin,37.700839,-121.794374,4,580,W,13.868,29.9,54.0
18498198,2019-01-23 09:24:00,ANIMAL-Live or Dead Animal,Dublin,37.698869,-121.97980600000001,4,580,W,R24.068,40.1,65.0
18498226,2019-01-23 09:42:00,1183-Trfc Collision-Unkn Inj,Contra Costa FSP,37.897511,-122.071253,4,680,S,14.316,45.79600000000001,21.0
18498227,2019-01-23 09:41:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.970799,-122.32033799999999,4,80,W,5.554,18.9,15.0
18498228,2019-01-23 09:40:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.897511,-122.071253,4,680,S,14.316,45.79600000000001,25.0
18498229,2019-01-23 09:38:00,20002-Hit and Run No Injuries,Oakland,37.783963,-122.18413000000001,4,580,E,R39.434,55.5,3.0
18498238,2019-01-23 09:48:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.824412,-122.26851,4,24,W,R1.847,0.0,120.0
18498239,2019-01-23 09:47:00,1183-Trfc Collision-Unkn Inj,Oakland,37.824412,-122.26851,4,24,W,R1.847,0.0,68.0
18498240,2019-01-23 09:45:00,1125-Traffic Hazard,Oakland,37.826726,-122.267867,4,24,W,R2.047,0.2,14.0
18498241,2019-01-23 09:44:00,20002-Hit and Run No Injuries,Dublin,37.555539,-121.91584499999999,4,680,S,R7.51,17.61,21.0
18498249,2019-01-23 09:52:00,1125-Traffic Hazard,Santa Rosa,38.431017,-122.715267,4,101,S,19.951,487.7,0.0
18498251,2019-01-23 09:49:00,1125-Traffic Hazard,San Francisco,37.767635,-122.396201,4,280,S,R6.927,56.9,4.0
18498260,2019-01-23 09:56:00,1125-Traffic Hazard,San Jose FSP,37.225051,-121.976703,4,17,N,6.947,19.5,67.0
18498261,2019-01-23 09:55:00,1125-Traffic Hazard,Redwood City,37.405678,-122.069678,4,85,N,R23.624,23.8,1.0
18498268,2019-01-23 10:01:00,FIRE-Report of Fire,San Jose,37.410066,-121.879205,4,680,S,M5.889,5.88,26.0
18498277,2019-01-23 10:07:00,1125-Traffic Hazard,San Jose,37.317908,-121.980567,4,280,S,6.218,7.6,275.0
18498278,2019-01-23 10:04:00,1183-Trfc Collision-Unkn Inj,Marin,38.018595,-122.540231,4,101,S,14.78,455.1,8.0
18498282,2019-01-23 10:11:00,1125-Traffic Hazard,Contra Costa,37.920636,-122.062281,4,680,S,16.002,47.508,22.0
18498283,2019-01-23 10:09:00,1183-Trfc Collision-Unkn Inj,Oakland,37.903864,-122.312909,4,80,W,0.454,13.8,1.0
18498294,2019-01-23 10:15:00,1183-Trfc Collision-Unkn Inj,Oakland,37.979572999999995,-122.317375,4,80,W,6.254,19.6,14.0
18498295,2019-01-23 10:14:00,1125-Traffic Hazard,San Francisco,37.701060999999996,-122.39318300000001,4,101,N,25.613,427.8,77.0
18498306,2019-01-23 10:21:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.516039,-121.94068600000001,4,680,S,M4.15,14.049000000000001,7.0
18498307,2019-01-23 10:19:00,1182-Trfc Collision-No Inj,Oakland,37.884747,-122.308659,4,80,E,6.99,12.3,116.0
18498310,2019-01-23 10:24:00,1125-Traffic Hazard,Oakland,37.823778000000004,-122.316875,4,80,W,1.79,7.1,20.0
18498311,2019-01-23 10:23:00,1125-Traffic Hazard,Napa,38.223112,-122.257725,4,12,E,0.028,32.9,5.0
18498333,2019-01-23 10:34:00,1125-Traffic Hazard,Solano,38.185808,-122.135851,4,680,N,R10.338,68.292,4.0
18498340,2019-01-23 10:39:00,1182-Trfc Collision-No Inj,San Jose,37.336621,-121.933604,4,880,S,1.5,1.5,45.0
18498348,2019-01-23 10:42:00,1182-Trfc Collision-No Inj,Hayward,37.635046,-122.10358899999999,4,92,W,R5.573,25.1,10.0
18498362,2019-01-23 10:56:00,1125-Traffic Hazard,Oakland,37.768575,-122.153605,4,580,W,R37.686,53.6,10.0
18498363,2019-01-23 10:54:00,ANIMAL-Live or Dead Animal,Dublin,37.701477000000004,-122.02113200000001,4,580,W,R26.368,42.4,40.0
18498369,2019-01-23 11:03:00,1125-Traffic Hazard,Redwood City,37.617664000000005,-122.15271399999999,4,92,W,R2.573,22.1,25.0
18498370,2019-01-23 11:02:00,1125-Traffic Hazard,San Francisco,37.710190999999995,-122.395498,4,101,S,0.169,428.5,11.0
18498371,2019-01-23 10:59:00,1179-Trfc Collision-1141 Enrt,Marin,37.986333,-122.52513400000001,4,101,S,12.28,452.6,88.0
18498372,2019-01-23 10:58:00,1183-Trfc Collision-Unkn Inj,San Jose,37.299052,-121.874679,4,87,N,3.182,3.185,33.0
18498380,2019-01-23 11:07:00,1125-Traffic Hazard,Oakland,37.806515000000005,-122.237827,4,580,E,42.815,58.9,7.0
18498381,2019-01-23 11:06:00,1125-Traffic Hazard,Redwood City,37.389990999999995,-122.05398400000001,4,237,W,M1.3,1.3,1.0
18498382,2019-01-23 11:04:00,1125-Traffic Hazard,Dublin,37.702907,-122.01678799999999,4,580,W,R26.168,42.2,54.0
18498387,2019-01-23 11:12:00,1183-Trfc Collision-Unkn Inj,San Jose,37.318462,-121.990017,4,280,N,6.818,8.2,1.0
18498388,2019-01-23 11:11:00,1125-Traffic Hazard,Oakland,37.927037,-122.37041799999999,4,580,E,R4.523,68.2,6.0
18498396,2019-01-23 11:17:00,BREAK-Traffic Break,Contra Costa,38.024062,-122.109049,4,680,S,24.197,55.875,32.0
18498397,2019-01-23 11:14:00,1125-Traffic Hazard,Redwood City,37.506721999999996,-122.248116,4,101,S,7.776,410.0,1.0
18498406,2019-01-23 11:23:00,1125-Traffic Hazard,Oakland FSP,37.930096999999996,-122.32401599999999,4,80,E,2.354,15.7,0.0
18498407,2019-01-23 11:22:00,1125A-Animal Hazard,San Jose,37.29841,-121.940389,4,17,S,12.647,25.2,3.0
18498408,2019-01-23 11:21:00,1125-Traffic Hazard,Oakland,37.930096999999996,-122.32401599999999,4,80,E,2.354,15.7,9.0
18498409,2019-01-23 11:20:00,1182-Trfc Collision-No Inj,Dublin,37.575627000000004,-121.881533,4,680,N,R0.37,19.926,13.0
18498415,2019-01-23 11:26:00,1125-Traffic Hazard,Contra Costa,37.932715,-122.060323,4,680,S,16.797,48.324,21.0
18498424,2019-01-23 11:29:00,1183-Trfc Collision-Unkn Inj,Oakland,37.869523,-122.304749,4,80,W,5.99,11.3,8.0
18498425,2019-01-23 11:28:00,1125-Traffic Hazard,Solano,38.085153000000005,-122.207219,4,780,E,5.882,5.2,11.0
18498432,2019-01-23 11:34:00,WW-Wrong Way Driver,Santa Rosa,38.334098,-122.71269699999999,4,101,N,13.647,481.6,4.0
18498444,2019-01-23 11:43:00,1125-Traffic Hazard,Santa Rosa,38.449288,-122.72596899999999,4,101,S,21.351,489.1,5.0
18498449,2019-01-23 11:53:00,1125-Traffic Hazard,San Francisco,37.650878000000006,-122.40693,4,101,S,21.776,424.0,16.0
18498450,2019-01-23 11:51:00,1125-Traffic Hazard,San Francisco FSP,37.765995000000004,-122.405206,4,101,S,R4.723,433.0,16.0
18498451,2019-01-23 11:50:00,1125-Traffic Hazard,Oakland,37.814567,-122.300172,4,880,N,R34.073,44.3,14.0
18498452,2019-01-23 11:49:00,1125-Traffic Hazard,San Francisco,37.765995000000004,-122.405206,4,101,S,R4.723,433.0,37.0
18498453,2019-01-23 11:47:00,1125-Traffic Hazard,Contra Costa,38.048149,-122.233775,4,80,E,13.054,26.4,14.0
18498459,2019-01-23 11:57:00,1125-Traffic Hazard,Santa Rosa,38.388729,-122.71606899999999,4,101,N,17.447,485.4,16.0
18498475,2019-01-23 12:07:00,1182-Trfc Collision-No Inj,San Francisco FSP,37.650878000000006,-122.40693,4,101,S,21.776,424.0,2.0
18498476,2019-01-23 12:06:00,1182-Trfc Collision-No Inj,San Francisco,37.650878000000006,-122.40693,4,101,S,21.776,424.0,15.0
18498477,2019-01-23 12:03:00,1125-Traffic Hazard,San Jose,37.349278000000005,-122.060033,4,85,S,R19.624,19.8,3.0
18498481,2019-01-23 12:11:00,1125-Traffic Hazard,Hayward,37.560726,-122.035633,4,880,S,10.073,20.3,1.0
18498482,2019-01-23 12:10:00,1125-Traffic Hazard,San Francisco FSP,37.765995000000004,-122.405206,4,101,S,R4.723,433.0,4.0
18498483,2019-01-23 12:09:00,FIRE-Report of Fire,San Jose,37.336327000000004,-121.847843,4,280,N,R0.1,0.1,96.0
18498510,2019-01-23 12:25:00,1182-Trfc Collision-No Inj,Marin,38.151506,-122.447652,4,37,W,3.989,7.4,23.0
18498530,2019-01-23 12:37:00,1125-Traffic Hazard,Marin,37.92873,-122.51556799999999,4,101,S,7.88,448.2,0.0
18498540,2019-01-23 12:42:00,1179-Trfc Collision-1141 Enrt,Contra Costa,37.868105,-122.195924,4,24,W,1.352,5.7,95.0
18498547,2019-01-23 12:45:00,20002-Hit and Run No Injuries,Contra Costa,38.018567,-121.89506599999999,4,4,W,22.743,22.348000000000003,9.0
18498548,2019-01-23 12:38:00,20002-Hit and Run No Injuries,Contra Costa,37.931536,-122.060069,4,680,N,16.73,48.195,22.0
18498556,2019-01-23 12:51:00,1125-Traffic Hazard,San Francisco,37.664109,-122.46546000000001,4,280,N,R24.26,46.8,31.0
18498557,2019-01-23 12:48:00,1125-Traffic Hazard,San Jose,37.395083,-122.00971799999999,4,101,N,44.663,394.3,16.0
18498563,2019-01-23 12:55:00,1125-Traffic Hazard,San Jose,37.372223,-121.92043600000001,4,101,S,39.526,389.2,2.0
18498570,2019-01-23 12:58:00,1125A-Animal Hazard,Dublin,37.78143,-121.97721299999999,4,680,N,R4.486,35.863,4.0
18498580,2019-01-23 13:03:00,1125-Traffic Hazard,Dublin,37.700839,-121.794374,4,580,W,13.868,29.9,14.0
18498589,2019-01-23 13:08:00,1125-Traffic Hazard,Marin,37.934318,-122.433884,4,580,E,0.237,71.7,5.0
18498616,2019-01-23 13:21:00,1183-Trfc Collision-Unkn Inj,Golden Gate Dispatch,37.74135,-121.580823,4,580,W,R1.358,17.4,28.0
18498618,2019-01-23 13:20:00,1125-Traffic Hazard,Marin,37.942595000000004,-122.47827,4,580,E,2.737,74.2,3.0
18498619,2019-01-23 13:19:00,BREAK-Traffic Break,San Jose,37.341018,-121.90029399999999,4,87,S,6.431,6.443,57.0
18498620,2019-01-23 13:16:00,1183-Trfc Collision-Unkn Inj,Dublin,37.74135,-121.580823,4,580,W,R1.358,17.4,299.0
18498627,2019-01-23 13:23:00,1125-Traffic Hazard,Redwood City,37.582196,-122.253074,4,92,W,R15.274,16.0,8.0
18498645,2019-01-23 13:34:00,1125-Traffic Hazard,Redwood City,37.408367,-122.06873700000001,4,101,N,48.063,397.7,1.0
18498668,2019-01-23 13:53:00,1125-Traffic Hazard,Oakland,37.830669,-122.293345,4,580,W,47.067,63.0,15.0
18498669,2019-01-23 13:50:00,DOT-Request CalTrans Notify,Oakland,37.816125,-122.270328,4,980,E,1.509,1.5,15.0
18498682,2019-01-23 13:58:00,1183-Trfc Collision-Unkn Inj,Castro Valley,37.700865,-122.026831,4,580,E,R26.416,42.6,44.0
18498683,2019-01-23 13:56:00,1183-Trfc Collision-Unkn Inj,Hayward,37.509814,-121.97029599999999,4,880,N,4.973,15.2,49.0
18498695,2019-01-23 14:03:00,1125-Traffic Hazard,Oakland,37.802104,-122.298758,4,880,S,R32.973,43.2,18.0
18498696,2019-01-23 14:01:00,1179-Trfc Collision-1141 Enrt,Oakland,37.829279,-122.29383700000001,4,580,E,46.615,62.7,17.0
18498697,2019-01-23 14:00:00,1182-Trfc Collision-No Inj,Contra Costa,37.826477000000004,-121.996334,4,680,S,R7.79,39.223,22.0
18498705,2019-01-23 14:05:00,BREAK-Traffic Break,Contra Costa,38.046954,-122.23576100000001,4,80,W,12.954,26.3,2.0
18498706,2019-01-23 14:04:00,BREAK-Traffic Break,Oakland,37.778568,-122.16914399999999,4,580,E,R38.434,54.5,19.0
18498714,2019-01-23 14:14:00,20002-Hit and Run No Injuries,Oakland FSP,37.808592,-122.242804,4,580,E,43.115,59.2,53.0
18498715,2019-01-23 14:10:00,20002-Hit and Run No Injuries,Oakland,37.808592,-122.242804,4,580,E,43.115,59.2,76.0
18498717,2019-01-23 14:08:00,1125-Traffic Hazard,Redwood City,37.408367,-122.06873700000001,4,101,N,48.063,397.7,25.0
18498728,2019-01-23 14:13:00,20002-Hit and Run No Injuries,Redwood City,37.483323,-122.180838,4,101,S,3.576,405.8,28.0
18498742,2019-01-23 14:19:00,WW-Wrong Way Driver,Marin,38.102542,-122.561792,4,101,S,R21.18,461.5,3.0
18498756,2019-01-23 14:27:00,1182-Trfc Collision-No Inj,Hayward,37.608711,-122.068184,4,880,S,13.873,24.1,56.0
18498757,2019-01-23 14:25:00,1125-Traffic Hazard,San Jose,37.317428,-121.90433,4,280,N,R3.4,3.4,68.0
18498768,2019-01-23 14:33:00,JUMPER-Jumper,Golden Gate Dispatch,37.794631,-122.20623300000001,4,580,W,R41.022,57.1,
18498771,2019-01-23 14:30:00,1182-Trfc Collision-No Inj,Hayward FSP,37.608711,-122.068184,4,880,S,13.873,24.1,26.0
18498781,2019-01-23 14:35:00,1125-Traffic Hazard,San Jose FSP,37.320882,-121.99549499999999,4,280,N,7.118,8.5,-2.0
18498782,2019-01-23 14:34:00,1125-Traffic Hazard,Redwood City,37.598295,-122.42168899999999,4,280,N,R18.754,41.3,4.0
18498783,2019-01-23 14:31:00,1125-Traffic Hazard,San Jose,37.320882,-121.99549499999999,4,280,N,7.118,8.5,10.0
18498790,2019-01-23 14:42:00,1125-Traffic Hazard,Dublin,37.706333,-121.92611299999999,4,680,S,R20.48,30.013,29.0
18498792,2019-01-23 14:40:00,1125-Traffic Hazard,San Jose FSP,37.29841,-121.940389,4,17,S,12.647,25.2,25.0
18498793,2019-01-23 14:38:00,1183-Trfc Collision-Unkn Inj,Contra Costa,38.043044,-122.24130600000001,4,80,W,12.554,25.9,9.0
18498794,2019-01-23 14:37:00,1125-Traffic Hazard,San Jose,37.29841,-121.940389,4,17,S,12.647,25.2,2.0
18498816,2019-01-23 14:53:00,1125-Traffic Hazard,Oakland,37.781074,-122.238702,4,880,S,29.173,39.4,53.0
18498817,2019-01-23 14:52:00,1125-Traffic Hazard,Oakland FSP,37.781074,-122.238702,4,880,S,29.173,39.4,111.0
18498818,2019-01-23 14:51:00,1179-Trfc Collision-1141 Enrt,Redwood City,37.407517,-122.06628,4,101,S,47.926,397.6,100.0
18498827,2019-01-23 14:57:00,1125-Traffic Hazard,Hayward,37.603428,-122.06414199999999,4,880,N,13.373,23.6,45.0
18498828,2019-01-23 14:56:00,1125-Traffic Hazard,San Francisco FSP,37.692917,-122.47025900000001,4,280,N,R26.36,48.9,
18498830,2019-01-23 14:47:00,1125-Traffic Hazard,San Francisco,37.692917,-122.47025900000001,4,280,N,R26.36,48.9,9.0
18498841,2019-01-23 15:02:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.315018,-121.90906799999999,4,280,S,R3.7,3.7,2.0
18498842,2019-01-23 15:00:00,1125-Traffic Hazard,Solano,38.231153000000006,-122.112747,4,80,W,14.504,42.0,9.0
18498843,2019-01-23 14:59:00,1183-Trfc Collision-Unkn Inj,San Jose,37.315018,-121.90906799999999,4,280,S,R3.7,3.7,38.0
18498864,2019-01-23 15:12:00,1182-Trfc Collision-No Inj,San Jose FSP,37.325669,-122.005172,4,280,S,7.718,9.1,2.0
18498866,2019-01-23 15:10:00,1182-Trfc Collision-No Inj,San Jose,37.325669,-122.005172,4,280,S,7.718,9.1,17.0
18498878,2019-01-23 15:17:00,1182-Trfc Collision-No Inj,Redwood City,37.462418,-122.1444,4,101,S,1.176,403.4,48.0
18498880,2019-01-23 15:15:00,1125-Traffic Hazard,Hollister Gilroy,37.119167,-121.62583300000001,4,101,N,R15.029,364.3,8.0
18498890,2019-01-23 15:23:00,1182-Trfc Collision-No Inj,Hayward,37.646395,-122.09281599999998,4,92,E,6.55,26.1,3.0
18498891,2019-01-23 15:21:00,1125-Traffic Hazard,San Jose FSP,37.317428,-121.90433,4,280,N,R3.4,3.4,1.0
18498903,2019-01-23 15:25:00,1182-Trfc Collision-No Inj,Hayward FSP,37.690737,-122.069965,4,580,E,R29.016,45.2,28.0
18498911,2019-01-23 15:30:00,1183-Trfc Collision-Unkn Inj,Solano FSP,38.522259999999996,-121.767354,4,80,E,42.82,70.3,-1.0
18498912,2019-01-23 15:29:00,1183-Trfc Collision-Unkn Inj,Solano,38.522259999999996,-121.767354,4,80,E,42.82,70.3,46.0
18498923,2019-01-23 15:37:00,1182-Trfc Collision-No Inj,San Jose FSP,37.315018,-121.90906799999999,4,280,S,R3.7,3.7,2.0
18498925,2019-01-23 15:35:00,1125-Traffic Hazard,San Francisco,37.808253,-122.366974,4,80,E,7.64,4.1,36.0
18498926,2019-01-23 15:34:00,1125-Traffic Hazard,Oakland,37.870249,-122.30470600000001,4,80,E,6.09,11.4,19.0
18498932,2019-01-23 15:42:00,1182-Trfc Collision-No Inj,San Jose,37.37662,-121.941589,4,101,S,40.726,390.4,18.0
18498945,2019-01-23 15:44:00,1125-Traffic Hazard,San Jose,37.272918,-121.86244099999999,4,87,N,1.237,1.242,16.0
18498966,2019-01-23 15:58:00,1182-Trfc Collision-No Inj,Dublin,37.701615000000004,-121.90965,4,580,E,19.816,36.0,13.0
18498990,2019-01-23 16:06:00,1125-Traffic Hazard,San Jose,37.328413,-122.009901,4,280,N,8.118,9.5,3.0
18499001,2019-01-23 16:11:00,1183-Trfc Collision-Unkn Inj,Hayward FSP,37.575922,-122.047475,4,880,S,11.273,21.5,32.0
18499002,2019-01-23 16:09:00,1183-Trfc Collision-Unkn Inj,Hayward,37.575922,-122.047475,4,880,S,11.273,21.5,65.0
18499003,2019-01-23 16:08:00,1125-Traffic Hazard,Santa Rosa,38.756908,-122.972439,4,101,N,R48.364,516.4,6.0
18499013,2019-01-23 16:18:00,1125-Traffic Hazard,Redwood City FSP,37.435844,-122.244532,4,280,S,R3.393,25.4,4.0
18499014,2019-01-23 16:17:00,1125-Traffic Hazard,Redwood City,37.435844,-122.244532,4,280,S,R3.393,25.4,27.0
18499015,2019-01-23 16:16:00,1125-Traffic Hazard,Redwood City,37.582364,-122.252881,4,92,W,R15.274,16.0,12.0
18499028,2019-01-23 16:20:00,1125-Traffic Hazard,Dublin FSP,37.806862,-121.990775,4,680,N,R6.448,37.79,6.0
18499070,2019-01-23 16:33:00,1125-Traffic Hazard,Contra Costa,38.012596,-122.002277,4,4,E,R16.551,16.282,4.0
18499071,2019-01-23 16:32:00,1182-Trfc Collision-No Inj,Hayward,37.603428,-122.06414199999999,4,880,N,13.373,23.6,31.0
