,id,county,state_pm,abs_pm,latitude,longitude,lanes,weather_station_id
2295,11657,13,20.26,19.994,38.018714,-121.938703,4,23254
2296,11661,13,20.26,19.928,38.019108,-121.939005,4,23254
2297,11667,75,8.24,4.7,37.814051,-122.359471,5,23272
2298,11668,75,8.45,4.91,37.815201,-122.355938,5,23272
2299,11669,75,8.63,5.09,37.816129,-122.352728,5,23272
2300,11670,75,8.32,4.78,37.814439,-122.357984,5,23272
2301,11671,75,8.73,5.19,37.816738,-122.351227,5,23272
2302,11672,1,0.07,5.38,37.817784,-122.34803,5,23272
2303,11673,1,0.17,5.48,37.818297,-122.34613600000002,5,23272
2304,11674,1,0.36,5.67,37.819267,-122.343098,5,23272
2305,11675,75,8.83,5.29,37.817238,-122.349345,5,23272
2306,11676,1,0.46,5.77,37.819507,-122.34108,5,23272
2307,11677,1,0.56,5.87,37.819855,-122.33953,5,23272
2308,11678,1,0.66,5.97,37.820069,-122.337488,5,23272
2309,11679,1,0.84,6.15,37.820638,-122.334519,5,23272
2310,11680,75,8.1,4.56,37.813047,-122.36157,5,23272
2311,11681,1,0.91,6.22,37.820771,-122.332998,5,23272
2312,11682,1,1.06,6.37,37.821192,-122.330304,5,23272
2313,11683,1,1.15,6.46,37.821409,-122.32868,5,23272
2314,11689,75,8.63,5.09,37.816189,-122.352909,5,23272
2315,11690,75,8.73,5.19,37.816684,-122.351037,5,23272
2316,11691,75,8.82,5.28,37.817231,-122.349713,5,23272
2317,11692,1,0.07,5.38,37.817739,-122.347825,5,23272
2318,11693,1,0.17,5.48,37.81834,-122.346347,5,23272
2319,11694,1,0.36,5.67,37.819207,-122.342869,5,23272
2320,11695,1,0.46,5.77,37.819575,-122.34132,5,23272
2321,11696,1,0.56,5.87,37.819788,-122.339284,5,23272
2322,11697,1,0.69,6.0,37.820219,-122.337204,5,23272
2323,11698,1,0.84,6.15,37.820574,-122.334255,5,23272
2324,11699,1,0.91,6.22,37.82083,-122.333266,5,23272
2325,11700,1,1.06,6.37,37.821241,-122.330579,5,23272
2326,11701,1,1.15,6.46,37.82149,-122.328967,5,23272
2327,11702,75,8.02,4.48,37.812318,-122.362743,5,23272
2328,11703,75,8.06,4.52,37.812723,-122.362231,1,23272
2329,11704,75,8.13,4.59,37.813382,-122.361274,5,23272
2330,11705,75,8.24,4.7,37.814005,-122.359342,5,23272
2331,11706,75,8.34,4.8,37.814597,-122.35778700000002,5,23272
2332,11707,75,8.43,4.89,37.81502800000001,-122.356114,5,23272
2333,11808,13,0.72,64.694,37.905897,-122.31891,3,23272
2334,11813,13,0.28,64.25399999999999,37.90062800000001,-122.314601,3,23272
2335,11814,13,0.72,64.624,37.90599,-122.31874,3,23272
2336,11818,13,0.28,64.184,37.900654,-122.314366,3,23272
2337,11830,13,12.78,12.488,37.995123,-122.067914,2,23254
2338,11831,13,12.78,12.488,37.995123,-122.067914,1,23254
2339,11834,13,14.9,14.568,38.00796,-122.032413,2,23254
2340,11924,41,19.1,460.3730000000001,38.080244,-122.546266,1,135
2341,11925,41,18.76,460.033,38.076333,-122.54237,2,135
2342,11933,41,19.0,459.605,38.078947,-122.545253,1,135
2343,11934,41,19.23,459.835,38.081498,-122.547963,1,135
2344,12032,41,19.24,460.513,38.081799,-122.547922,2,135
2345,12043,41,18.77,459.375,38.076339,-122.542659,3,135
2346,12053,13,18.56,18.294,38.023366,-121.968953,4,23254
2347,12054,13,13.78,13.514,38.001389,-122.050932,2,23254
2348,12055,13,18.96,18.694000000000006,38.022046,-121.96199,1,23254
2349,12058,13,18.56,18.228,38.023805,-121.969427,4,23254
2350,12059,13,18.94,18.608,38.022488,-121.962645,4,23254
2351,12060,13,18.78,18.448,38.023048,-121.965504,4,23254
2352,12063,85,7.7,20.253,37.23500900000001,-121.97043,2,23293
2353,12065,85,7.7,20.253,37.235056,-121.970625,2,23293
2354,12107,81,7.33,8.056000000000001,37.507076,-122.338323,1,93231
2355,12108,81,7.34,8.066,37.507109,-122.338144,1,93231
2356,12140,81,7.33,8.056000000000001,37.507265,-122.338394,1,93231
2357,12141,81,7.34,8.066,37.507295,-122.338218,2,93231
2358,12151,41,19.59,460.86300000000006,38.085672,-122.552052,4,135
2359,12152,41,20.02,461.293,38.090439,-122.557074,2,135
2360,12153,41,20.05,461.323,38.09076500000001,-122.557424,4,135
2361,12155,41,22.1,463.3730000000001,38.119079,-122.565146,2,135
2362,12156,41,20.98,462.253,38.10325,-122.56161000000002,1,135
2363,12157,41,21.06,462.333,38.10438,-122.561855,4,135
2364,12158,41,21.23,462.503,38.106734,-122.562684,4,135
2365,12159,41,21.23,462.503,38.106734,-122.562684,1,135
2366,12160,41,21.84,463.11300000000006,38.115365,-122.564594,1,135
2367,12161,41,21.91,463.18300000000005,38.116364,-122.56475,4,135
2368,12168,41,22.1,463.3730000000001,38.119079,-122.565146,3,135
2369,12169,41,20.34,461.61300000000006,38.094103,-122.560474,2,135
2370,12170,41,20.34,461.61300000000006,38.094103,-122.560474,4,135
2371,12173,41,19.59,460.195,38.085479,-122.552218,4,135
2372,12174,41,20.04,460.645,38.090475,-122.55751,4,135
2373,12175,41,20.05,460.655,38.090587,-122.557627,3,135
2374,12178,41,22.1,462.705,38.11891,-122.565434,3,135
2375,12179,41,21.06,461.665,38.104329,-122.562181,3,135
2376,12180,41,21.04,461.645,38.10406500000001,-122.562106,2,135
2377,12181,41,21.25,461.855,38.106916,-122.56306200000002,1,135
2378,12182,41,21.23,461.835,38.106641,-122.562964,3,135
2379,12183,41,21.91,462.515,38.116211,-122.565038,3,135
2380,12188,41,21.91,462.515,38.116211,-122.565038,2,135
2381,12189,41,20.34,460.945,38.093999,-122.560733,1,135
2382,12190,41,20.34,460.945,38.093999,-122.560733,4,135
2383,12191,41,22.11,462.715,38.119052,-122.565455,1,135
2384,12204,13,2.82,3.079,37.997906,-122.038529,1,23254
2385,12205,13,2.81,3.069,37.997771,-122.03856,1,23254
2386,12209,85,2.81,2.81,37.32287,-121.897219,2,23293
2387,12210,85,0.47,0.47,37.335685,-121.858776,1,23293
2388,12212,85,0.48,0.48,37.335596,-121.858919,1,23293
2389,12216,85,2.96,2.96,37.32146,-121.899432,2,23293
2390,12217,85,2.96,2.96,37.32146,-121.899432,2,23293
2391,12228,13,12.54,12.189,37.99390800000001,-122.07206,1,23254
2392,12234,1,3.3,8.61,37.830413,-122.293447,3,23272
2393,12235,1,3.3,8.61,37.830413,-122.293447,2,23272
2394,12313,81,23.42,425.607,37.670645,-122.391877,1,23234
2395,12353,85,3.54,3.54,37.303458,-121.878143,3,23293
2396,12356,87,16.72,368.061,36.989426,-122.020006,3,23277
2397,12357,87,17.21,368.551,36.98669,-122.024383,3,23277
2398,12359,87,16.72,368.018,36.989141,-122.019205,3,23277
2399,12364,13,14.9,14.634,38.007657,-122.0321,2,23254
2400,12365,13,30.93,30.482,37.98846500000001,-121.751486,2,23254
2401,12367,13,12.54,12.189,37.99390800000001,-122.07206,2,23254
2402,12369,13,14.9,14.568,38.00796,-122.032413,2,23254
2403,12370,87,12.4,12.4,37.140242,-121.984686,2,23293
2404,12373,1,4.6,9.91,37.849265,-122.298899,5,23272
2405,12374,1,3.68,8.99,37.835812,-122.295362,4,23272
2406,12386,1,4.39,9.7,37.84656500000001,-122.298515,5,23272
2407,12397,85,0.5,0.5,37.262704,-121.858533,2,23293
2408,12401,85,0.5,0.5,37.262704,-121.858533,2,23293
2409,12403,85,2.12,2.11,37.284665,-121.867631,2,23293
2410,12428,81,8.54,9.266,37.520707,-122.331612,2,93231
2411,12457,81,4.69,406.877,37.486916,-122.200187,5,93231
2412,12463,81,5.71,407.897,37.490966,-122.217925,4,93231
2413,12476,77,2.38,3.31,37.741421,-121.513193,4,23285
2414,12478,1,14.5,14.323,37.69074000000001,-122.091842,3,93228
2415,12480,1,14.5,14.323,37.690459,-122.090275,1,93228
2416,12482,1,14.5,14.323,37.690459,-122.090275,3,93228
2417,12485,85,4.54,4.54,37.316969,-121.924481,5,23293
2418,12490,1,12.47,28.502,37.700968,-121.772462,6,23285
2419,12496,1,41.52,57.75,37.798454,-122.217098,1,23285
2420,12519,1,20.01,30.237,37.683774,-122.127702,1,93228
2421,12526,13,30.51,30.112,37.990366,-121.758604,3,23254
2422,12527,13,30.77,30.372,37.989522,-121.753964,3,23254
2423,12530,13,30.51,30.062,37.990594,-121.758554,2,23254
2424,12531,13,30.77,30.322,37.98973400000001,-121.753923,2,23254
2425,12538,13,3.75,17.083,37.948086,-122.325699,4,23272
2426,12547,13,3.744,17.077,37.947988,-122.325817,4,23272
2427,12564,85,3.54,3.53,37.303359,-121.878066,1,23293
2428,12609,81,20.76,422.947,37.63675300000001,-122.403907,2,23234
2429,12610,81,12.66,414.847,37.562137,-122.304345,1,93231
2430,12611,81,12.69,414.877,37.562468,-122.304701,5,93231
2431,12612,81,12.69,414.877,37.562468,-122.304701,1,93231
2432,12615,81,20.87,423.057,37.638242,-122.40464,2,23234
2433,12616,81,20.85,423.037,37.637973,-122.404502,1,23234
2434,12617,81,20.86,423.047,37.638108,-122.404571,1,23234
2435,12618,81,20.3,422.487,37.6302,-122.402415,2,23234
2436,12619,81,20.29,422.477,37.630055,-122.402399,1,23234
2437,12620,81,20.28,422.467,37.62991,-122.402382,1,23234
2438,12621,81,20.27,422.457,37.629765,-122.402365,1,23234
2439,12622,81,25.78,427.967,37.703738,-122.393821,4,23272
2440,12623,81,25.83,428.017,37.704449,-122.393981,1,23272
2441,12624,81,25.74,427.927,37.70317,-122.39369,2,23272
2442,12625,81,23.88,426.067,37.67668,-122.388491,4,23234
2443,12627,81,22.11,424.297,37.656031,-122.406484,4,23234
2444,12628,81,22.11,424.297,37.656031,-122.406484,1,23234
2445,12629,81,13.38,415.567,37.570051,-122.31293,1,23234
2446,12630,81,21.48,423.667,37.646963,-122.406317,1,23234
2447,12631,81,13.37,415.557,37.569941,-122.312812,1,23234
2448,12632,81,13.38,415.567,37.570051,-122.31293,4,23234
2449,12633,81,13.4,415.587,37.570273,-122.313166,1,23234
2450,12636,81,11.96,414.147,37.554068,-122.296596,2,93231
2451,12637,81,11.92,414.107,37.553608,-122.29615,2,93231
2452,12640,81,11.69,413.877,37.55093400000001,-122.293693,2,93231
2453,12641,81,11.82,414.007,37.552458,-122.295073,1,93231
2454,12643,81,11.93,414.117,37.553723,-122.29626100000002,5,93231
2455,12646,81,20.57,422.757,37.634102,-122.402969,1,23234
2456,12647,81,18.68,420.867,37.609399,-122.390732,2,23234
2457,12648,81,23.9,426.087,37.676961,-122.388411,1,23234
2458,12649,81,20.79,423.013,37.63711,-122.404362,3,23234
2459,12651,81,25.96,428.18300000000005,37.70635,-122.394704,2,23272
2460,12652,81,26.07,428.293,37.707922,-122.395018,1,23272
2461,12653,81,20.98,423.203,37.639697,-122.405624,2,23234
2462,12654,81,25.77,427.99300000000005,37.703641,-122.394116,4,23272
2463,12655,81,20.61,422.833,37.634606,-122.403377,1,23234
2464,12656,81,20.53,422.753,37.633443,-122.403124,1,23234
2465,12657,81,20.52,422.74300000000005,37.633295,-122.403101,2,23234
2466,12660,81,13.39,415.61300000000006,37.57004000000001,-122.313214,1,23234
2467,12661,81,13.39,415.61300000000006,37.57004000000001,-122.313214,4,23234
2468,12662,81,13.37,415.593,37.56982100000001,-122.312976,1,23234
2469,12663,81,13.39,415.61300000000006,37.57004000000001,-122.313214,2,23234
2470,12664,81,20.55,422.773,37.633739,-122.403169,2,23234
2471,12667,81,24.96,427.18300000000005,37.692112,-122.391471,1,23234
2472,12668,81,24.82,427.043,37.690118,-122.391016,1,23234
2473,12669,81,7.87,410.093,37.508175,-122.24976200000002,2,93231
2474,12670,81,11.71,413.93300000000005,37.55108900000001,-122.29411,1,93231
2475,12671,81,20.27,422.49300000000005,37.629602,-122.402642,2,23234
2476,12672,81,9.21,411.43300000000005,37.522583,-122.266044,1,93231
2477,12673,81,9.13,411.353,37.521724,-122.265071,3,93231
2478,12674,81,11.83,414.05300000000005,37.552477,-122.295405,2,93231
2479,12675,81,7.56,409.783,37.504821,-122.246025,2,93231
2480,12676,81,7.87,410.093,37.508175,-122.24976200000002,1,93231
2481,12677,81,20.28,422.503,37.629746,-122.402661,2,23234
2482,12678,81,20.27,422.49300000000005,37.629602,-122.402642,2,23234
2483,12684,81,23.86,426.083,37.676428,-122.388762,4,23234
2484,12704,13,14.1,45.592,37.89526,-122.069583,3,23254
2485,12708,13,21.34,53.005,37.996163,-122.071677,4,23254
2486,12713,13,21.34,53.055,37.99622,-122.07202,4,23254
2487,12714,13,21.28,52.995,37.995542,-122.07116299999998,5,23254
2488,12715,13,21.28,52.995,37.995542,-122.07116299999998,1,23254
2489,12738,95,13.19,40.673,38.220082,-122.133174,2,93227
2490,12816,81,21.43,423.653,37.64621500000001,-122.406517,4,23234
2491,12817,81,21.42,423.643,37.646069,-122.406506,3,23234
2492,12840,13,17.49,17.224,38.01860900000001,-121.98725,5,23254
2493,12841,13,18.27,18.004,38.023532,-121.97444,5,23254
2494,12847,13,17.49,17.158,38.018935,-121.987574,5,23254
2495,12848,13,18.27,17.938,38.023842,-121.974729,5,23254
2496,12849,13,4.9,5.152,38.016016,-122.182669,2,23254
2497,12935,85,30.71,380.379,37.290532,-121.80987,4,23293
2498,12943,85,30.71,380.379,37.290532,-121.80987,1,23293
2499,13071,97,4.7,473.402,38.246398,-122.626642,2,320
2500,13072,97,4.68,473.382,38.24622700000001,-122.626353,1,320
2501,13073,97,4.95,473.652,38.248482,-122.630637,2,320
2502,13074,97,4.7,473.402,38.246398,-122.626642,2,320
2503,13080,81,21.89,424.077,37.652884,-122.406867,1,23234
2504,13081,81,21.46,423.647,37.646673,-122.406289,2,23234
2505,13086,97,4.7,472.734,38.246274,-122.62679,2,320
2506,13087,97,4.83,472.864,38.247376,-122.628888,1,320
2507,13088,97,4.7,472.734,38.246274,-122.62679,2,320
2508,13089,97,4.95,472.984,38.248385,-122.630829,2,320
2509,13095,81,21.67,423.893,37.649704,-122.4068,1,23234
2510,13111,1,20.64,36.672,37.701171,-121.921149,1,23285
2511,13118,1,19.94,29.948,37.706153,-121.925632,1,23285
2512,13119,1,19.83,29.838,37.704819,-121.924523,1,23285
2513,13248,1,20.29,30.347,37.710472,-121.929641,2,23285
2514,13335,97,7.32,476.022,38.268679,-122.665638,3,320
2515,13337,97,8.92,477.622,38.285021,-122.68666,3,320
2516,13338,97,10.53,479.232,38.302089,-122.70673,3,320
2517,13339,97,10.53,479.232,38.302089,-122.70673,1,320
2518,13340,97,11.64,480.342,38.316269,-122.714775,3,320
2519,13341,97,12.23,480.932,38.324586,-122.712765,3,320
2520,13342,97,13.35,482.052,38.34072000000001,-122.712778,4,320
2521,13346,97,13.77,482.472,38.346811,-122.712889,3,320
2522,13347,97,13.77,482.472,38.346811,-122.712889,1,320
2523,13348,97,13.83,482.532,38.347681,-122.712915,3,320
2524,13349,97,13.83,482.532,38.347681,-122.712915,2,320
2525,13357,97,7.32,475.354,38.26856400000001,-122.665764,3,320
2526,13359,97,8.92,476.954,38.284547,-122.686388,3,320
2527,13360,97,8.92,476.954,38.284547,-122.686388,1,320
2528,13361,97,10.53,478.564,38.301757,-122.706742,3,320
2529,13362,97,11.64,479.674,38.316184,-122.715031,3,320
2530,13363,97,12.23,480.264,38.324642,-122.712993,3,320
2531,13365,97,13.77,481.804,38.346899,-122.713127,2,320
2532,13370,97,13.35,481.384,38.340828,-122.713007,4,320
2533,13386,1,28.92,44.952,37.691723,-122.0654,5,93228
2534,13387,1,28.61,44.642,37.693221,-122.060057,2,93228
2535,13388,1,27.96,43.992,37.693792,-122.04833899999998,4,93228
2536,13389,1,20.96,36.992,37.699915,-121.926769,4,23285
2537,13390,1,20.83,36.862,37.700435,-121.924489,1,23285
2538,13391,1,20.84,36.872,37.700395,-121.924665,1,23285
2539,13392,1,20.96,36.992,37.699915,-121.926769,1,23285
2540,13393,1,19.62,35.652,37.701469,-121.902607,7,23285
2541,13397,1,30.58,46.646,37.690798,-122.093072,3,93228
2542,13398,1,27.97,44.154,37.694015,-122.048603,4,93228
2543,13399,1,28.02,44.20399999999999,37.693822,-122.049459,1,93228
2544,13407,13,12.58,12.288,37.993989,-122.071289,2,23254
2545,13412,13,24.42,24.101,38.011247,-121.864952,3,23254
2546,13419,13,18.56,18.294,38.023366,-121.968953,1,23254
2547,13420,13,18.7,18.434,38.022944,-121.966592,1,23254
2548,13426,13,18.56,18.228,38.023805,-121.969427,2,23254
2549,13427,13,18.79,18.458,38.023014,-121.965323,1,23254
2550,13428,13,18.95,18.618,38.022452,-121.962465,1,23254
2551,13436,13,4.2,17.533,37.954251,-122.328788,4,23272
2552,13441,1,4.43,9.74,37.84712800000001,-122.298642,3,23272
2553,13442,1,3.9,9.21,37.839668,-122.297004,2,23272
2554,13443,1,5.85,11.16,37.866963,-122.303994,2,23272
2555,13444,13,4.2,17.533,37.954132,-122.3289,4,23272
2556,13468,1,4.98,24.507,37.630956,-122.11245900000002,1,93228
2557,13469,1,5.0,24.527,37.631102,-122.112144,3,93228
2558,13470,1,5.1,24.627,37.63185,-122.110585,2,93228
2559,13471,1,4.35,23.877,37.627408,-122.123036,1,93228
2560,13472,1,4.42,23.947,37.627801,-122.121868,3,93228
2561,13473,1,4.42,23.947,37.627801,-122.121868,2,93228
2562,13478,1,5.84,25.367,37.636947,-122.098741,2,93228
2563,13479,1,5.84,25.367,37.636947,-122.098741,2,93228
2564,13480,1,5.65,25.177,37.635501,-122.101672,1,93228
2565,13496,1,4.45,23.977,37.628164,-122.121409,1,93228
2566,13497,1,4.54,24.067,37.628674,-122.119903,4,93228
2567,13498,1,4.54,24.067,37.628674,-122.119903,2,93228
2568,13499,1,5.15,24.677,37.632433,-122.109896,1,93228
2569,13500,1,5.0,24.527,37.631299,-122.112219,4,93228
2570,13501,1,5.0,24.527,37.631299,-122.112219,2,93228
2571,13502,1,5.81,25.337,37.636822,-122.099281,2,93228
2572,13503,1,5.65,25.177,37.635671,-122.101773,4,93228
2573,13504,1,5.62,25.147,37.63549,-122.10227,2,93228
2574,13526,97,53.47,522.255,38.827171,-123.01441,2,23213
2575,13544,97,53.47,521.587,38.826849,-123.014629,2,23213
2576,13550,1,14.47,14.293,37.690532,-122.091359,3,93228
2577,13551,1,14.47,14.293,37.69025900000001,-122.089852,3,93228
2578,13553,85,11.01,12.392,37.332668,-122.060628,1,23244
2579,13556,85,11.01,12.392,37.332482,-122.060617,1,23244
2580,13572,55,0.4,33.272,38.222236,-122.250404,2,93227
2581,13573,55,0.88,33.751999999999995,38.221321,-122.24176,2,93227
2582,13574,55,1.79,34.662,38.217324,-122.226189,2,93227
2583,13575,55,2.36,35.232,38.214351,-122.217515,2,93227
2584,13576,55,2.88,35.75199999999999,38.212014,-122.210112,2,93227
2585,13577,55,0.4,33.272,38.222234,-122.250388,2,93227
2586,13578,55,0.88,33.751999999999995,38.221322,-122.241749,2,93227
2587,13579,55,1.8,34.672,38.217263,-122.226022,2,93227
2588,13580,55,2.36,35.232,38.21435200000001,-122.217516,2,93227
2589,13606,85,3.07,3.07,37.297486,-121.874117,2,23293
2590,13655,75,5.14,433.434,37.769968,-122.418524,2,23272
2591,13672,85,21.81,32.519,36.966968,-121.38773799999998,1,392
2592,13673,85,22.55,33.324,36.976273,-121.381198,2,392
2593,13674,85,21.81,32.519,36.966966,-121.387743,1,392
2594,13675,85,22.55,33.324,36.976267,-121.381462,2,392
2595,13678,85,4.7,6.082000000000002,37.316841,-121.952427,2,23293
2596,13690,13,2.78,34.153,37.758682,-121.964418,4,23285
2597,13691,13,2.78,34.153,37.758682,-121.964418,1,23285
2598,13692,13,2.78,34.153,37.758682,-121.964418,2,23285
2599,13791,81,11.93,414.153,37.553623,-122.29648799999998,4,93231
2600,13792,81,11.93,414.153,37.553623,-122.29648799999998,1,93231
2601,13801,13,1.7,65.67399999999999,37.917462,-122.329259,4,23272
2602,13807,13,1.7,65.604,37.917369,-122.328803,4,23272
2603,13932,85,7.58,7.57,37.43366500000001,-121.887868,3,23293
2604,13933,85,7.56,7.55,37.433397,-121.887727,2,23293
2605,13934,85,7.1,7.09,37.427274,-121.884436,4,23293
2606,13935,85,6.63,6.62,37.420741,-121.882093,4,23293
2607,13936,85,6.3,6.29,37.416073,-121.880751,4,23293
2608,13937,85,5.02,5.01,37.398059,-121.875211,4,23293
2609,13938,85,5.02,5.01,37.398059,-121.875211,1,23293
2610,13939,85,4.49,4.48,37.391513,-121.870376,4,23293
2611,13940,85,4.49,4.48,37.391513,-121.870376,1,23293
2612,13941,85,3.94,3.93,37.385475,-121.86383899999998,4,23293
2613,13942,85,3.94,3.93,37.385475,-121.86383899999998,2,23293
2614,13943,85,3.72,3.71,37.383052,-121.86123700000002,2,23293
2615,13944,85,6.05,6.04,37.412547,-121.879697,2,23293
2616,13945,85,5.71,5.7,37.40777,-121.878234,4,23293
2617,13946,85,8.55,8.54,37.447443,-121.891175,3,23293
2618,13947,85,7.9,7.89,37.438152,-121.889287,3,23293
2619,13949,85,0.48,0.47,37.344023,-121.845368,6,23293
2620,13950,85,0.25,0.24,37.341738,-121.848369,1,23293
2621,13951,85,1.06,1.05,37.350275,-121.83842,5,23293
2622,13952,85,1.04,1.03,37.350009,-121.838565,1,23293
2623,13953,85,1.35,1.34,37.354464,-121.838073,1,23293
2624,13954,85,1.42,1.41,37.355375,-121.838389,4,23293
2625,13955,85,1.42,1.41,37.355375,-121.838389,1,23293
2626,13956,85,0.25,0.24,37.341738,-121.848369,4,23293
2627,13957,85,0.28,0.27,37.342007,-121.847982,3,23293
2628,13958,85,5.22,5.21,37.40088,-121.876103,4,23293
2629,13960,85,1.66,1.65,37.358523,-121.840267,4,23293
2630,13961,85,1.79,1.78,37.360223,-121.841285,4,23293
2631,13962,85,2.23,2.22,37.365983,-121.844705,1,23293
2632,13963,85,2.44,2.43,37.368611,-121.84660900000002,4,23293
2633,13964,85,2.81,2.8,37.372785,-121.850839,4,23293
2634,13965,85,3.42,3.41,37.37968400000001,-121.857783,4,23293
2635,13968,85,7.1,7.09,37.42740300000001,-121.884848,4,23293
2636,13969,85,6.63,6.62,37.420881,-121.882423,4,23293
2637,13970,85,4.49,4.48,37.391614,-121.870798,4,23293
2638,13971,85,3.72,3.71,37.383139,-121.861675,4,23293
2639,13973,85,6.3,6.29,37.416221,-121.881079,2,23293
2640,13974,85,6.05,6.04,37.412704,-121.880023,4,23293
2641,13975,85,5.71,5.7,37.407919,-121.878542,4,23293
2642,13978,85,0.48,0.47,37.344191,-121.845564,6,23293
2643,13979,85,0.49,0.48,37.344296,-121.845433,1,23293
2644,13980,85,1.35,1.34,37.35456,-121.838284,4,23293
2645,13981,85,1.4,1.39,37.355237,-121.838607,4,23293
2646,13982,85,1.65,1.64,37.358518,-121.840538,1,23293
2647,13983,85,5.22,5.21,37.401028,-121.876406,2,23293
2648,13984,85,5.02,5.01,37.398207,-121.875543,4,23293
2649,13986,85,1.81,1.8,37.360613,-121.841794,4,23293
2650,13987,85,1.81,1.8,37.360613,-121.841794,1,23293
2651,13988,85,2.23,2.22,37.366097,-121.845103,4,23293
2652,13989,85,2.44,2.43,37.368698,-121.847065,2,23293
2653,13990,85,2.81,2.8,37.372897,-121.851246,4,23293
2654,13991,85,3.42,3.41,37.379794,-121.85818799999998,4,23293
2655,14003,1,1.65,12.152,37.477872,-121.93334,5,23244
2656,14005,1,1.65,12.152,37.477791,-121.933545,5,23244
2657,14017,13,17.85,17.584,38.021173,-121.981491,5,23254
2658,14022,13,17.85,17.518,38.021449,-121.98178500000002,5,23254
2659,14023,55,2.88,35.75199999999999,38.212014,-122.210113,2,93227
2660,14026,13,3.41,16.743,37.943467,-122.323784,1,23272
2661,14027,13,13.48,26.813,38.052365,-122.2278,1,23254
2662,14028,1,7.27,12.58,37.888622,-122.308678,1,23272
2663,14029,13,0.91,14.243,37.909564,-122.31655,1,23272
2664,14030,13,1.12,14.453,37.912502,-122.31736399999998,2,23272
2665,14031,13,2.97,16.303,37.937479,-122.325945,2,23272
2666,14032,13,2.0,15.333,37.924801,-122.320238,1,23272
2667,14033,13,4.2,17.533,37.954251,-122.328788,1,23272
2668,14034,13,4.2,17.533,37.954132,-122.3289,2,23272
2669,14035,13,4.3,17.633,37.955597,-122.329563,1,23272
2670,14036,13,6.56,19.893,37.98424,-122.315628,1,23254
2671,14037,13,6.57,19.903,37.984379,-122.315577,1,23254
2672,14038,13,6.57,19.903,37.984379,-122.315577,2,23254
2673,14039,13,6.89,20.223,37.98849600000001,-122.312983,1,23254
2674,14041,1,5.7,11.01,37.864887,-122.30302,1,23272
2675,14042,1,7.27,12.58,37.888622,-122.308678,2,23272
2676,14043,1,3.89,9.2,37.838814,-122.296557,2,23272
2677,14044,13,0.44,13.773,37.903574,-122.31244,2,23272
2678,14045,13,8.47,21.803,37.996735,-122.286591,1,23254
2679,14046,13,7.61,20.943,37.99336,-122.301718,1,23254
2680,14047,13,7.61,20.943,37.99336,-122.301718,1,23254
2681,14049,1,5.85,11.16,37.866986,-122.303717,2,23272
2682,14052,13,8.59,21.923,37.99801,-122.285108,1,23254
2683,14054,13,2.62,15.953,37.932712,-122.325878,1,23272
2684,14055,13,1.54,14.873,37.91859,-122.317348,1,23272
2685,14058,13,5.5,18.833,37.969552,-122.320607,2,23254
2686,14059,13,5.92,19.253,37.975313,-122.318663,1,23254
2687,14062,1,7.74,13.05,37.89438,-122.307952,1,23272
2688,14063,13,3.41,16.743,37.943406,-122.323941,1,23272
2689,14064,13,13.48,26.813,38.052228,-122.228257,1,23254
2690,14065,1,5.85,11.16,37.866963,-122.303994,1,23272
2691,14066,13,0.91,14.243,37.909536,-122.316706,1,23272
2692,14067,13,1.12,14.453,37.91248,-122.317515,1,23272
2693,14068,13,2.97,16.303,37.937368,-122.326196,1,23272
2694,14069,13,4.3,17.633,37.955446,-122.329677,1,23272
2695,14070,13,6.56,19.893,37.984399,-122.316033,1,23254
2696,14071,13,6.61,19.943,37.985094,-122.315756,2,23254
2697,14072,13,6.61,19.943,37.985094,-122.315756,1,23254
2698,14074,1,3.9,9.21,37.839668,-122.297004,2,23272
2699,14075,1,6.6,11.91,37.877407,-122.307241,2,23272
2700,14077,13,10.61,23.943,38.021623,-122.26336,2,23254
2701,14078,13,0.44,13.773,37.903475,-122.312712,1,23272
2702,14079,13,8.47,21.803,37.996849,-122.286694,2,23254
2703,14080,13,7.62,20.953000000000007,37.993511,-122.301607,1,23254
2704,14082,13,7.6,20.933000000000003,37.99346,-122.301971,2,23254
2705,14089,13,8.59,21.923,37.998129,-122.285223,1,23254
2706,14090,13,2.62,15.953,37.93255300000001,-122.326013,2,23272
2707,14091,13,1.54,14.873,37.918568,-122.317539,2,23272
2708,14092,13,5.5,18.833,37.969432,-122.320772,1,23254
2709,14094,13,5.94,19.273,37.975598,-122.318706,2,23254
2710,14105,85,18.55,18.726,37.333648,-122.056851,3,23244
2711,14106,85,18.55,18.726,37.333648,-122.056851,3,23244
2712,14107,85,23.01,23.186,37.396419,-122.068661,3,23244
2713,14108,85,23.01,23.186,37.396419,-122.068661,1,23244
2714,14109,85,22.13,22.306,37.383707,-122.068108,3,23244
2715,14110,85,22.13,22.306,37.383707,-122.068108,1,23244
2716,14111,85,22.0,22.176,37.381833,-122.067905,1,23244
2717,14112,85,21.68,21.856,37.377217,-122.067542,3,23244
2718,14113,85,21.68,21.856,37.377217,-122.067542,1,23244
2719,14114,85,21.68,21.856,37.377217,-122.067542,1,23244
2720,14115,85,18.7,18.876,37.335431,-122.058337,4,23244
2721,14116,85,23.71,23.886,37.407311,-122.069566,1,23244
2722,14117,85,23.7,23.876,37.407159,-122.069584,2,23244
2723,14118,85,23.71,23.886,37.407311,-122.069566,2,23244
